"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RAD51",155.215892290801,-0.294431076328429,0.224867498991655,-1.3093536311326,0.190414590577367,0.617597607206589
"TNFRSF18",16.1696144439337,-0.00420442381681723,0.208601135471848,-0.0201553256520248,0.983919465603416,0.99439386732283
"FCGR3A/B",715.832214704339,-0.0353652228025897,0.269101788444863,-0.1314195011745,0.895443462745381,0.979997011078372
"STAT1",2818.50986796389,-0.0134839380520721,0.197143810361122,-0.0683964565124954,0.945470042520069,0.982928732725899
"CTSS",2284.67918595873,0.047033402126901,0.23416887062752,0.200852495896923,0.840813913453036,0.961259906102686
"PDK1",496.444691658628,-0.349599502005827,0.238709198295554,-1.46454139388871,0.143046081614115,0.540478858680841
"ITGAV",675.987973442397,-0.226468689202385,0.173018881826789,-1.30892470701033,0.190559856498687,0.617597607206589
"ANGPT1",127.677456361926,-0.216873494424979,0.252983169695037,-0.857264515605576,0.391298714517726,0.764595793258606
"BCL6B",329.365031285925,-0.374643547991717,0.308702334630093,-1.21360775726118,0.224897543410895,0.663315156851489
"CDH2",17.778758971618,0.078939718606127,0.322660846260697,0.244652301390008,0.806725663709071,0.947638443396245
"CSF3R",120.301425199462,-0.531478384525721,0.307168925180881,-1.7302478895375,0.0835859954775428,0.445703452325948
"RELB",321.330499396822,0.0375838194900228,0.158976720434227,0.236410836677011,0.81311388804279,0.950407824628149
"KSHV_K6",52.2252950553398,-1.3452006237487,0.549584875402916,-2.44766674621914,0.0143784576455808,0.246339055265683
"CXCL16",235.188920989057,0.210593753107481,0.472196113321296,0.445987900294695,0.655605986138203,0.901255485019236
"IL6R",173.277257371623,0.0593168044279602,0.143320395588048,0.41387552821482,0.678965266766676,0.908664959006149
"PDGFA",256.249425378468,-0.136491566554724,0.180500851213487,-0.756182398238607,0.449539844570982,0.804387260684661
"PIK3R1",262.076006635045,-0.271408735353201,0.146048739741296,-1.85834356279939,0.0631202412830081,0.426268385434262
"HK1",1698.83236168845,-0.270426565553528,0.160493737880844,-1.68496646114817,0.0919950424897974,0.449900935533137
